match_id,event_id,division,round_number,table_number,player_id_1,team_id_1,player_id_2,team_id_2,winner_team_id,outcome,is_complete,source_name,source_url,source_record_id,extracted_at_utc,dataset_version
1e5bf0b9d1f8480a44fa2b1c18a790b3,NA02wgUPFDXKmQmqILwS,Masters,1,21,5e5516f4ce056f2f,8n75tYVDPPbNk8L2BeDJ,77bd79019d4fda5d,hKJTuVriHRI3Y1zfaMYk,hKJTuVriHRI3Y1zfaMYk,player2_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:21:Lance Lee,2026-08-03 08:25:59.896593+00,0.2.0
520c86f3da479a578902453166d54299,NA02wgUPFDXKmQmqILwS,Masters,1,22,9009f2d04a278603,oa16yIlRYYyWdUiClB3u,a0cc1a550ee541cc,GUX0H164DBmGnGAmYEdu,GUX0H164DBmGnGAmYEdu,player2_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:22:Alex Geib,2026-08-03 08:25:59.896593+00,0.2.0
753451df3473d2fd8ad573d916329949,NA02wgUPFDXKmQmqILwS,Masters,1,23,5cb3fd5b2abb9a43,Os1C1NxI5ryOCmAJhx21,c2f41dadb498c3aa,N8s9Oq4RTwaq2EMCbF9v,N8s9Oq4RTwaq2EMCbF9v,player2_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:23:Dustin Buche,2026-08-03 08:25:59.896593+00,0.2.0
3866aebad660c3fc7ef74ecbdbe9943e,NA02wgUPFDXKmQmqILwS,Masters,1,24,3476d373cbde0354,yIeH6kGnzoU0QM2ijjB8,f696ba400a14b7c0,qnuEVp3xe65GxWjNdSDP,yIeH6kGnzoU0QM2ijjB8,player1_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:24:Jon VanRyckeghem,2026-08-03 08:25:59.896593+00,0.2.0
883fe89821cac2ce393b0ca8741ee459,NA02wgUPFDXKmQmqILwS,Masters,1,25,dbb3e03bb77bd60c,O5s8hUlTdw1pg3wNcoqc,3e8cfb6ab99ed80c,6mkgWJJQgUf4btIxeWse,O5s8hUlTdw1pg3wNcoqc,player1_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:25:Julian Hernandez-Perocier,2026-08-03 08:25:59.896593+00,0.2.0
bba6e3df93e60736cb9bb24a7391de9f,NA02wgUPFDXKmQmqILwS,Masters,1,26,89875df1f151b597,lv36RaVZVu3xKDyB2jBv,976933290087133a,LnMZBPpbVR2QM5DcpDXN,lv36RaVZVu3xKDyB2jBv,player1_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:26:Kirsten Warkow,2026-08-03 08:25:59.896593+00,0.2.0
e2f5d7fc6a308813627ad817a5900578,NA02wgUPFDXKmQmqILwS,Masters,1,27,c4b5ee8911122b90,Xq6WRGnsf5WT14WJ9hBb,1f0908c7484ed793,xk7GZKwMJnXpI75lYh4v,xk7GZKwMJnXpI75lYh4v,player2_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:27:Roger Davila,2026-08-03 08:25:59.896593+00,0.2.0
762fafd4a8785527be8ea0e31f1bffc1,NA02wgUPFDXKmQmqILwS,Masters,1,28,3f6847d55011d432,KSq4qp0jBPmd9yXHGI1z,5ee219accc4681d7,OrISirTiWXqjcu6EwDFh,KSq4qp0jBPmd9yXHGI1z,player1_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:28:Connor Watson,2026-08-03 08:25:59.896593+00,0.2.0
b3091b70c36462bbfac597b449f8ac2a,NA02wgUPFDXKmQmqILwS,Masters,1,29,ff76291e204e6e11,369LMKkmfEziTKh9LHGL,93850dbe9ee66038,VNmuxEJOTW4RuWgEhfAv,369LMKkmfEziTKh9LHGL,player1_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:29:Violeta Reyes,2026-08-03 08:25:59.896593+00,0.2.0
866a5e935f6cab87511fcaf2bd1e7c8a,NA02wgUPFDXKmQmqILwS,Masters,1,30,419967c69a0465e3,46emq0A6nQlZ3yXPFgb0,b6d6ee5eef80bad2,3SZPqzkf2Ztpvzc53CyR,46emq0A6nQlZ3yXPFgb0,player1_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:30:Elric Mack,2026-08-03 08:25:59.896593+00,0.2.0
f56e3bec699c97602714bc78cf067ee9,NA02wgUPFDXKmQmqILwS,Masters,1,31,146495197cd3b5fb,lGkhdQsYpupob8k4ul8U,7e009cb57141f22f,NymlioJpvcPjD5LZ4592,lGkhdQsYpupob8k4ul8U,player1_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:31:Micah Miessler,2026-08-03 08:25:59.896593+00,0.2.0
1d5111d257233809ea95cce67d1d479c,NA02wgUPFDXKmQmqILwS,Masters,1,32,64c9e7fd2d398e6a,nUT2ZTrwIHm5BH6HJjkF,94785bc512a0f5d9,DMTngWXvhwpMs0r3CAch,nUT2ZTrwIHm5BH6HJjkF,player1_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:32:Dawei Si,2026-08-03 08:25:59.896593+00,0.2.0
fc2d66e245ffb0e18a93e364a72fdc4b,NA02wgUPFDXKmQmqILwS,Masters,1,33,658368875b5bc861,97RbpoDh9nbM0xfSIfXJ,ce507b12834d8da2,2YjWWhZ7ZIdAvdTfyZFK,97RbpoDh9nbM0xfSIfXJ,player1_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:33:Marcus Blixenkrone-Møller,2026-08-03 08:25:59.896593+00,0.2.0
7d465b750724228f84b8646ef61164fe,NA02wgUPFDXKmQmqILwS,Masters,1,34,af88f0203be93918,43ry7AVNYnRDAMeXaWm4,a55b4c33ff8248ae,KL69Q16QfyBTOR8PWjvE,KL69Q16QfyBTOR8PWjvE,player2_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:34:Connor Swikart,2026-08-03 08:25:59.896593+00,0.2.0
5076c065681eaacdbf4bbea09ac5cf33,NA02wgUPFDXKmQmqILwS,Masters,1,35,6620512d334fb08f,bqM9kXgCNcFJks32LiyN,71927bb20e586020,oimkc1hG1Tnt7TMOgfFg,oimkc1hG1Tnt7TMOgfFg,player2_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:35:Mario Serrano,2026-08-03 08:25:59.896593+00,0.2.0
0eef2037d7a80ba5a243e195b5dda363,NA02wgUPFDXKmQmqILwS,Masters,1,36,02c113db7a81386f,abywMTDQ5naDkRBXLzG8,9aada2fe6eb73399,AhSINRT6mCzaYLqLBibW,abywMTDQ5naDkRBXLzG8,player1_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:36:Dylan B,2026-08-03 08:25:59.896593+00,0.2.0
58a75b5f48dfdd27b7a8dcf1f1915cfc,NA02wgUPFDXKmQmqILwS,Masters,1,37,121f7e4403fe37a6,hRIH7t5fvcZYdFGzPJdn,fe6bf63edf4c9854,sckzNjWHUbQsXzjX7SlG,sckzNjWHUbQsXzjX7SlG,player2_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:37:Jared Ramos,2026-08-03 08:25:59.896593+00,0.2.0
115c37082fb97cdb79fdd36a3930f944,NA02wgUPFDXKmQmqILwS,Masters,1,38,2b63334dd42ebb06,Vy5pL3adqLlGBvIdzj7X,ffb17510164ef8f6,SuNE2U3zS6H23b4O54Zj,Vy5pL3adqLlGBvIdzj7X,player1_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:38:Brandon Davis,2026-08-03 08:25:59.896593+00,0.2.0
b27b5031113cd78b2848c0c2a02eb7e9,NA02wgUPFDXKmQmqILwS,Masters,1,39,1a06cd331612496e,iuttkQySNTU347yAAyTA,93803c732def64ff,lL3L1mui86a1bMficUsY,lL3L1mui86a1bMficUsY,player2_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:39:John Hayes,2026-08-03 08:25:59.896593+00,0.2.0
3c472068c45ab211c2185f4f840cf040,NA02wgUPFDXKmQmqILwS,Masters,1,40,968ea10ed51a4df8,5xPz7U2WO2PUpsf5US7k,33db4ae1b97b7429,bSONnKgNavVfggEt8uM9,5xPz7U2WO2PUpsf5US7k,player1_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:40:Matthew Davis,2026-08-03 08:25:59.896593+00,0.2.0
6daf42c8f0b65457aecb7fe9441448c5,NA02wgUPFDXKmQmqILwS,Masters,1,41,331a87e76d77f93c,oJ04UvGHxBRM56KpeQDJ,81f9613364edef39,lGfITOuEeJuUq4otxa1q,oJ04UvGHxBRM56KpeQDJ,player1_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:41:Austin Le,2026-08-03 08:25:59.896593+00,0.2.0
16b52e4df0cc64ac36b628941dbc7ad7,NA02wgUPFDXKmQmqILwS,Masters,1,42,db2141a01af8d65a,O17DWknKsNV8hAXAzvPZ,6a23c97b0383621f,DDtbwZikpGhiQA01wQFQ,O17DWknKsNV8hAXAzvPZ,player1_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:42:Anthony Sabol,2026-08-03 08:25:59.896593+00,0.2.0
281ac8a98edc6a8ca6c30a3918b8ecea,NA02wgUPFDXKmQmqILwS,Masters,1,43,140fbce68411f058,3rQJ80yYnBgAuGa4R7gH,94021b9dbf8ed9d3,UBu61MkW7V6X0Dly5nnD,3rQJ80yYnBgAuGa4R7gH,player1_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:43:Mikael Perreault,2026-08-03 08:25:59.896593+00,0.2.0
d074000160e7cc97637f2ef17ae0a154,NA02wgUPFDXKmQmqILwS,Masters,1,44,a752c003faf705fe,32itOMRGhb4oavPjvVro,65fb12d44c1f4598,mz92MCkQc4XuMC9omwSy,32itOMRGhb4oavPjvVro,player1_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:44:Max Legrand,2026-08-03 08:25:59.896593+00,0.2.0
58cff920a0959faadc33d588720fb1a9,NA02wgUPFDXKmQmqILwS,Masters,1,45,688a64eee5c962fd,EUshOmBeik3roRmnvlAo,3213c3012c6ca6b1,6iUtsWljb3KzwSzih4MM,6iUtsWljb3KzwSzih4MM,player2_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:45:Dustin Sadler,2026-08-03 08:25:59.896593+00,0.2.0
c1ebc69b96a95fcac71ab868c00d00c7,NA02wgUPFDXKmQmqILwS,Masters,1,46,b1dbd047565ec911,8vtwydbqI3z1chRlz49g,d858eb3ff53d3cb1,T3S4ZYXvyc86A02qkWUw,T3S4ZYXvyc86A02qkWUw,player2_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:46:Jessie Kinney,2026-08-03 08:25:59.896593+00,0.2.0
6d0fa43c05135b6c5542282d67ac8b75,NA02wgUPFDXKmQmqILwS,Masters,1,47,d10f4816df4d0c6c,ANDqrMRpF2aAXeeGI70X,50dd190f4d0ed6e4,Juh29Qog99ImoxDbdu1H,Juh29Qog99ImoxDbdu1H,player2_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:47:Dante Diaz,2026-08-03 08:25:59.896593+00,0.2.0
d77acfb92306ca2ceb698e5bcd72fd58,NA02wgUPFDXKmQmqILwS,Masters,1,48,8f790485773c25ba,887FM154kAXjo2NMc3jE,f0713295745d81ca,3tyj4UpbgepOVWUKCOJt,887FM154kAXjo2NMc3jE,player1_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:48:Cameron Bloniarz,2026-08-03 08:25:59.896593+00,0.2.0
af3afc111267448b2d621dea3308c699,NA02wgUPFDXKmQmqILwS,Masters,1,49,fd93372721f1dc5d,z6zxGF5cVLGQD65E6EG3,49fde561f402b689,gvpGDpGDvhqjYgN8TYgY,gvpGDpGDvhqjYgN8TYgY,player2_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:49:Jay Villafranca,2026-08-03 08:25:59.896593+00,0.2.0
3c98afc1e801ae21dc85d0d0a4562a45,NA02wgUPFDXKmQmqILwS,Masters,1,50,d79e225711fefe64,rtsAOrfULo5AEKfo0lWj,5770731a541f47ea,D4uxMC5CWC34GzG5nZV7,rtsAOrfULo5AEKfo0lWj,player1_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:50:Ben Grissmer,2026-08-03 08:25:59.896593+00,0.2.0
9c882a02e822651f96d45c7b6cf38557,NA02wgUPFDXKmQmqILwS,Masters,1,51,6cca26b138bdab2b,ftsGjV6EK49N9oLAxE7z,5662424c7037f4df,3U8o0fEGSwSkC8k6ya3E,ftsGjV6EK49N9oLAxE7z,player1_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:51:Myles Jones,2026-08-03 08:25:59.896593+00,0.2.0
19d6bf17ee2d1ae6092ccc8956457fb7,NA02wgUPFDXKmQmqILwS,Masters,1,52,9d6d363941623f95,aZNb26GZ74fldUZvKlYj,615942029ace55f8,V64JpRZQ15YUTpXyYuJp,V64JpRZQ15YUTpXyYuJp,player2_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:52:Matthew Johnson,2026-08-03 08:25:59.896593+00,0.2.0
5645745c811d11e208817bdc841ff4c1,NA02wgUPFDXKmQmqILwS,Masters,1,53,f56cbd7c70669871,vSnQODQZhF19S5GROutQ,599e3e3e90bdc77c,XGIpRlJnJ7tM4zR6HVvJ,XGIpRlJnJ7tM4zR6HVvJ,player2_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:53:Katie Stone,2026-08-03 08:25:59.896593+00,0.2.0
bd1b154dc9abcd32980b48c9ebe47bb8,NA02wgUPFDXKmQmqILwS,Masters,1,54,bf60853d94272937,9OykobgorPQeU1hQLD4Y,3600e184a20c7f3d,fkZC3HkoP6xKWDYQr0yn,fkZC3HkoP6xKWDYQr0yn,player2_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:54:Logan Castro,2026-08-03 08:25:59.896593+00,0.2.0
ee51886c157c0676ec39bfbb3beffa5f,NA02wgUPFDXKmQmqILwS,Masters,1,55,eb550cd8d7dce93a,G6zd2L8Ez6AG9AWTXKI6,a00e17d732e8bd5b,toJ8XECZKegIjlwLK2Mc,toJ8XECZKegIjlwLK2Mc,player2_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:55:Abel Ewere,2026-08-03 08:25:59.896593+00,0.2.0
7dcadd57571752445bc0d1c20c0579c2,NA02wgUPFDXKmQmqILwS,Masters,1,56,3f21e889fc2de9b0,gE246M86Rdnm868fojd9,43f86242fb90a76f,IDHPOkwmrLPlpHoGRuyi,gE246M86Rdnm868fojd9,player1_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:56:Hamish Muttersbach,2026-08-03 08:25:59.896593+00,0.2.0
bc3a5b26dcf39f64aac3c347fa91fa53,NA02wgUPFDXKmQmqILwS,Masters,1,57,ac936f4e135275e1,TZJqU5rIWSHBWEgW08aB,b9bb7ee03ffd375b,r1JnJAck3MHyK705zNTk,r1JnJAck3MHyK705zNTk,player2_win,true,RK9.gg,https://rk9.gg/pairings/NA02wgUPFDXKmQmqILwS?pod=2&rnd=1,NA02wgUPFDXKmQmqILwS:2:1:57:James Arnold,2026-08-03 08:25:59.896593+00,0.2.0
